,Price,Demand,Demand_pump_storage,Imported_AT,Imported_IT,Imported_FR,Imported_DE,Exported_AT,Exported_IT,Exported_FR,Exported_DE,Wind Onshore,Fossil Gas,Other,Solar,Biomass,Nuclear,Fossil Brown coal/Lignite,Fossil Hard coal,Hydro Water Reservoir,Hydro Run-of-river and poundage,Hydro Pumped Storage,Fossil Oil,Other renewable,Fossil Coal-derived gas,Geothermal,Waste,Fossil Peat,Marine,Fossil Oil shale,Wind Offshore,Balance,Residual_Demand,hour
1,48.74,6545.98,0,497.02,0.0,0.0,3535.73,0.0,1162.0,233.0,7.07,0.17,0,0,0.0,0,3243.1,0,0,393.0,123.58,76.18,0,0,0,0,0,0,0,0,0,-79.26999999999862,6422.23,1
2,47.24,6699.34,0,427.09,0.0,0.0,3676.85,0.0,931.0,280.0,5.98,0.36,0,0,0.0,0,3245.2,0,0,345.2,126.45,30.85,0,0,0,0,0,0,0,0,0,-64.32000000000062,6572.530000000001,2
3,36.29,6911.95,0,452.27,0.0,115.0,3713.58,0.0,1303.0,0.0,0.0,0.57,0,0,0.0,0,3244.7,0,0,312.05,134.68,18.38,0,0,0,0,0,0,0,0,0,-223.72000000000116,6776.7,3
4,30.09,6840.4,0,603.27,0.0,0.0,3427.29,0.0,1225.0,56.0,0.0,1.77,0,0,0.0,0,3244.8,0,0,338.73,134.9,12.55,0,0,0,0,0,0,0,0,0,-358.08999999999924,6703.73,4
5,27.31,6719.15,0,554.58,0.0,0.0,3728.94,0.0,1338.0,15.0,0.0,1.2,0,0,0.01,0,3242.8,0,0,276.98,124.08,25.48,0,0,0,0,0,0,0,0,0,-118.07999999999993,6593.86,5
6,28.53,6713.51,0,690.11,0.0,71.0,4024.48,0.0,1856.0,0.0,0.0,1.0,0,0,0.0,0,3242.7,0,0,301.75,121.33,27.8,0,0,0,0,0,0,0,0,0,-89.34000000000015,6591.18,6
7,26.84,6728.43,0,781.96,0.0,11.0,4251.47,0.0,2180.0,0.0,0.0,0.74,0,0,0.01,0,3242.0,0,0,286.65,126.95,27.2,0,0,0,0,0,0,0,0,0,-180.45000000000073,6600.7300000000005,7
8,28.7,6673.48,0,759.38,0.0,57.0,4408.28,0.0,2431.0,0.0,0.0,0.58,0,0,1.09,0,3253.2,0,0,307.33,126.83,48.25,0,0,0,0,0,0,0,0,0,-142.53999999999905,6544.98,8
9,35.7,6693.42,0,803.41,0.0,461.0,4322.43,0.0,2623.0,0.0,0.0,0.63,0,0,13.03,0,3247.2,0,0,323.7,117.78,58.45,0,0,0,0,0,0,0,0,0,31.210000000000946,6561.9800000000005,9
10,37.53,6839.82,0,800.5,0.0,164.0,4365.28,0.0,2417.0,0.0,0.0,0.54,0,0,27.41,0,3246.5,0,0,318.85,122.58,34.3,0,0,0,0,0,0,0,0,0,-176.86000000000058,6689.29,10
11,38.36,6920.26,0,661.9,0.0,48.0,4286.07,0.0,2129.0,0.0,0.31,0.66,0,0,38.39,0,3245.1,0,0,323.95,119.15,22.58,0,0,0,0,0,0,0,0,0,-303.77000000000044,6762.06,11
12,43.95,6896.08,0,591.74,0.0,0.0,4006.55,0.0,1548.0,60.0,27.07,1.2,0,0,41.73,0,3243.4,0,0,325.48,127.25,107.58,0,0,0,0,0,0,0,0,0,-86.21999999999935,6725.900000000001,12
13,43.07,7193.23,0,558.73,0.0,0.0,4092.02,0.0,1317.0,276.0,78.79,1.76,0,0,38.08,0,3243.3,0,0,374.2,127.48,92.38,0,0,0,0,0,0,0,0,0,-337.0699999999997,7025.91,13
14,38.82,7268.09,0,765.32,0.0,143.0,4429.56,0.0,2213.0,0.0,6.14,1.72,0,0,24.68,0,3244.7,0,0,318.18,130.53,91.38,0,0,0,0,0,0,0,0,0,-338.15999999999985,7111.16,14
15,48.02,7152.59,0,906.03,0.0,207.0,4859.76,0.0,2819.0,0.0,4.07,1.66,0,0,10.0,0,3243.7,0,0,324.78,129.33,88.43,0,0,0,0,0,0,0,0,0,-204.96999999999935,7011.6,15
16,48.93,7070.48,0,885.84,0.0,179.0,4893.84,0.0,2767.0,0.0,3.11,1.37,0,0,0.94,0,3242.3,0,0,345.33,129.28,103.75,0,0,0,0,0,0,0,0,0,-58.94000000000051,6938.89,16
17,50.99,7100.68,0,910.41,0.0,0.0,4450.2,0.0,2738.0,51.0,2.85,0.86,0,0,0.0,0,3242.1,0,0,551.48,128.1,78.23,0,0,0,0,0,0,0,0,0,-531.1500000000015,6971.72,17
18,52.79,6767.99,0,876.05,0.0,147.0,4104.28,0.0,2772.0,0.0,0.48,0.96,0,0,0.0,0,3244.6,0,0,642.85,128.43,157.75,0,0,0,0,0,0,0,0,0,-238.54999999999927,6638.599999999999,18
19,55.17,6864.51,0,933.57,0.0,0.0,3672.11,0.0,2871.0,75.0,0.76,0.99,0,0,0.0,0,3243.5,0,0,657.08,128.4,382.18,0,0,0,0,0,0,0,0,0,-793.4400000000005,6735.120000000001,19
20,55.05,6538.82,0,1098.14,0.0,26.0,4105.04,0.0,2992.0,0.0,2.88,1.38,0,0,0.0,0,3243.3,0,0,536.88,127.25,156.13,0,0,0,0,0,0,0,0,0,-239.57999999999993,6410.19,20
21,50.7,6573.89,0,1050.77,0.0,287.0,4178.7,0.0,3027.0,0.0,0.0,1.49,0,0,0.0,0,3245.5,0,0,456.08,121.6,51.63,0,0,0,0,0,0,0,0,0,-208.11999999999898,6450.8,21
22,55.12,6456.93,0,932.63,0.0,185.0,4398.31,0.0,2965.0,0.0,0.0,1.86,0,0,0.0,0,3247.6,0,0,492.93,123.23,63.73,0,0,0,0,0,0,0,0,0,23.360000000000582,6331.840000000001,22
23,55.11,6452.8,0,868.94,0.0,214.0,4230.63,0.0,2522.0,0.0,0.0,2.03,0,0,0.0,0,3254.0,0,0,441.58,124.83,39.5,0,0,0,0,0,0,0,0,0,200.71000000000095,6325.9400000000005,23
24,49.97,6565.73,0,828.46,0.0,457.0,3541.22,0.0,2423.0,0.0,0.0,1.79,0,0,0.0,0,3245.5,0,0,396.25,120.45,36.28,0,0,0,0,0,0,0,0,0,-361.77999999999884,6443.49,24
25,48.66,6162.04,0,835.74,0.0,681.0,3918.77,0.0,2204.0,0.0,0.0,2.21,0,0,0.0,0,3247.5,0,0,322.75,103.4,27.65,0,0,0,0,0,0,0,0,0,772.9799999999996,6056.43,25
26,41.56,6840.42,0,851.63,0.0,844.0,3914.18,0.0,2228.0,0.0,0.0,2.79,0,0,0.0,0,3245.1,0,0,305.43,105.93,33.98,0,0,0,0,0,0,0,0,0,234.61999999999898,6731.7,26
27,43.07,6916.84,0,878.47,0.0,1032.0,3737.2,0.0,2359.0,0.0,0.0,3.1,0,0,0.0,0,3247.1,0,0,305.2,114.5,27.13,0,0,0,0,0,0,0,0,0,68.86000000000058,6799.24,27
28,38.6,6863.11,0,892.06,0.0,961.0,3873.21,0.0,2418.0,0.0,0.0,3.61,0,0,0.0,0,3246.2,0,0,293.88,125.98,16.85,0,0,0,0,0,0,0,0,0,131.6800000000003,6733.52,28
29,49.21,6803.11,0,976.18,0.0,847.0,4310.05,0.0,2881.0,0.0,0.0,3.81,0,0,0.01,0,3244.5,0,0,351.23,119.13,38.05,0,0,0,0,0,0,0,0,0,205.84999999999854,6680.159999999999,29
30,52.54,6766.77,0,1066.93,0.0,950.0,4383.55,0.0,3643.0,0.0,0.0,3.31,0,0,0.0,0,3245.6,0,0,411.65,119.48,67.23,0,0,0,0,0,0,0,0,0,-162.02000000000044,6643.9800000000005,30
31,54.99,6457.08,0,1291.68,0.0,436.0,4186.2,0.0,3529.0,0.0,0.0,3.32,0,0,0.01,0,3246.9,0,0,365.4,124.9,96.38,0,0,0,0,0,0,0,0,0,-235.29000000000087,6328.85,31
32,60.04,6155.61,0,1448.01,0.0,23.0,4235.45,0.0,3571.0,0.0,0.0,3.55,0,0,1.56,0,3250.9,0,0,612.35,124.08,54.98,0,0,0,0,0,0,0,0,0,27.270000000000437,6026.419999999999,32
33,64.83,6297.36,0,1242.88,0.0,0.0,3887.11,0.0,3344.0,96.0,10.23,3.29,0,0,14.94,0,3250.9,0,0,839.33,122.7,149.28,0,0,0,0,0,0,0,0,0,-237.15999999999985,6156.43,33
34,64.8,6436.33,0,1056.5,0.0,0.0,3864.87,0.0,3326.0,3.0,8.74,3.23,0,0,32.9,0,3250.8,0,0,834.85,136.08,351.4,0,0,0,0,0,0,0,0,0,-243.4399999999987,6264.120000000001,34
35,64.29,6511.63,0,960.95,0.0,137.0,3826.4,0.0,3232.0,0.0,0.01,3.15,0,0,48.56,0,3251.6,0,0,760.8,124.53,342.0,0,0,0,0,0,0,0,0,0,-288.64999999999964,6335.39,35
36,63.44,6469.68,0,871.55,0.0,50.0,3391.29,0.0,2369.0,0.0,16.06,3.05,0,0,58.03,0,3250.4,0,0,745.15,129.23,276.68,0,0,0,0,0,0,0,0,0,-79.36000000000058,6279.370000000001,36
37,60.24,6682.18,0,1091.9,0.0,67.0,3927.67,0.0,2709.0,0.0,2.7,3.73,0,0,54.32,0,3250.3,0,0,607.45,132.9,121.9,0,0,0,0,0,0,0,0,0,-136.71000000000095,6491.230000000001,37
38,59.4,6591.05,0,1291.72,0.0,228.0,4106.59,0.0,3156.0,0.0,0.04,4.14,0,0,41.04,0,3250.8,0,0,488.35,135.23,103.73,0,0,0,0,0,0,0,0,0,-97.48999999999978,6410.64,38
39,62.01,6468.76,0,1334.96,0.0,415.0,4032.12,0.0,3318.0,0.0,0.0,4.24,0,0,21.15,0,3249.8,0,0,649.38,128.9,94.23,0,0,0,0,0,0,0,0,0,143.02000000000044,6314.470000000001,39
40,63.59,6470.57,0,1022.12,0.0,452.0,4003.14,0.0,3103.0,0.0,2.77,3.63,0,0,2.54,0,3249.8,0,0,768.58,136.23,267.23,0,0,0,0,0,0,0,0,0,328.9300000000003,6328.17,40
41,68.67,6838.01,0,858.5,0.0,93.0,3080.79,0.0,3373.0,0.0,28.35,2.91,0,0,0.01,0,3250.5,0,0,1466.58,181.28,958.35,0,0,0,0,0,0,0,0,0,-347.4400000000005,6653.81,41
42,70.12,7194.8,0,955.67,0.0,0.0,3204.99,0.0,3430.0,608.0,155.24,2.65,0,0,0.01,0,3250.1,0,0,1452.85,188.15,1489.18,0,0,0,0,0,0,0,0,0,-844.4400000000005,7003.990000000001,42
43,69.69,7296.84,0,1091.01,0.0,0.0,3393.66,0.0,3607.0,879.0,193.17,2.69,0,0,0.0,0,3251.0,0,0,1442.05,140.48,1492.53,0,0,0,0,0,0,0,0,0,-1162.5900000000001,7153.670000000001,43
44,66.9,7138.38,0,1293.64,0.0,0.0,4043.29,0.0,3519.0,438.0,77.68,3.02,0,0,0.0,0,3251.5,0,0,941.2,121.03,747.4,0,0,0,0,0,0,0,0,0,-771.9800000000014,7014.33,44
45,60.94,6867.0,0,1311.88,0.0,100.0,4178.65,0.0,3195.0,0.0,0.02,3.2,0,0,0.0,0,3253.1,0,0,663.13,117.9,151.5,0,0,0,0,0,0,0,0,0,-282.6600000000017,6745.900000000001,45
46,60.07,6630.26,0,1408.55,0.0,0.0,4467.57,0.0,2938.0,166.0,38.84,2.94,0,0,0.0,0,3254.5,0,0,545.93,115.58,142.03,0,0,0,0,0,0,0,0,0,163.99999999999818,6511.740000000001,46
47,58.97,6695.42,0,1387.56,0.0,0.0,4352.18,0.0,2612.0,403.0,88.59,3.2,0,0,0.0,0,3255.6,0,0,617.33,118.38,101.75,0,0,0,0,0,0,0,0,0,36.98999999999978,6573.84,47
48,53.03,6719.89,0,1328.01,0.0,0.0,4433.51,0.0,2092.0,489.0,95.4,2.96,0,0,0.0,0,3256.1,0,0,540.05,129.48,86.08,0,0,0,0,0,0,0,0,0,379.89999999999964,6587.450000000001,48
49,50.5,6926.03,0,1240.15,0.0,0.0,4177.25,0.0,1584.0,600.0,116.49,2.68,0,0,0.0,0,3256.7,0,0,424.83,107.6,37.05,0,0,0,0,0,0,0,0,0,19.7400000000016,6815.749999999999,49
50,48.32,6982.02,0,1249.08,0.0,0.0,4270.68,0.0,1542.0,624.0,82.45,3.09,0,0,0.0,0,3262.6,0,0,398.48,97.25,30.0,0,0,0,0,0,0,0,0,0,80.70999999999913,6881.68,50
51,45.44,7001.88,0,1261.86,0.0,0.0,3671.13,0.0,1379.0,265.0,21.92,3.39,0,0,0.0,0,3258.0,0,0,388.95,106.3,24.0,0,0,0,0,0,0,0,0,0,45.82999999999811,6892.19,51
52,45.49,7070.76,0,1164.69,0.0,0.0,3469.96,0.0,1492.0,348.0,14.34,2.25,0,0,0.0,0,3260.1,0,0,503.55,112.7,23.6,0,0,0,0,0,0,0,0,0,-388.25,6955.81,52
53,49.94,6759.42,0,1466.32,0.0,0.0,3987.46,0.0,1871.0,390.0,59.17,2.37,0,0,0.01,0,3267.4,0,0,430.58,109.75,47.8,0,0,0,0,0,0,0,0,0,232.10000000000036,6647.29,53
54,54.97,7000.85,0,1450.55,0.0,0.0,4352.36,0.0,2719.0,273.0,48.64,2.39,0,0,0.0,0,3268.3,0,0,541.63,126.1,97.83,0,0,0,0,0,0,0,0,0,-202.32999999999993,6872.36,54
55,66.88,6634.72,0,1013.58,0.0,0.0,3688.04,0.0,2681.0,639.0,106.09,1.8,0,0,0.01,0,3270.0,0,0,1675.13,129.1,505.1,0,0,0,0,0,0,0,0,0,221.9499999999989,6503.8099999999995,55
56,69.47,7017.47,0,1292.8,0.0,0.0,3938.47,0.0,3012.0,1059.0,280.22,1.63,0,0,2.02,0,3269.2,0,0,1509.0,147.2,1098.88,0,0,0,0,0,0,0,0,0,-109.48999999999978,6866.62,56
57,69.56,7418.87,0,545.49,0.0,0.0,3391.31,0.0,2783.0,1042.0,260.44,1.96,0,0,20.75,0,3270.1,0,0,1871.8,177.2,1490.85,0,0,0,0,0,0,0,0,0,-734.8500000000004,7218.96,57
58,69.63,7567.4,0,342.41,0.0,0.0,3377.87,0.0,2562.0,1113.0,265.42,2.37,0,0,54.53,0,3268.5,0,0,1835.9,178.18,1489.7,0,0,0,0,0,0,0,0,0,-958.3600000000006,7332.32,58
59,69.05,7573.37,0,615.92,0.0,0.0,3998.74,0.0,2141.0,1253.0,330.02,2.31,0,0,91.83,0,3268.9,0,0,1375.38,138.75,572.8,0,0,0,0,0,0,0,0,0,-1232.7600000000002,7340.48,59
60,68.95,7359.38,0,848.56,0.0,0.0,3278.6,0.0,1318.0,1020.0,262.4,1.97,0,0,106.01,0,3266.9,0,0,1061.53,118.05,356.35,0,0,0,0,0,0,0,0,0,-921.8100000000013,7133.349999999999,60
61,66.62,7385.41,0,892.1,0.0,0.0,2969.02,0.0,1389.0,984.0,241.08,2.53,0,0,91.9,0,3262.8,0,0,1203.48,116.63,525.25,0,0,0,0,0,0,0,0,0,-935.7800000000007,7174.35,61
62,66.11,7302.37,0,750.52,0.0,0.0,2954.79,0.0,1889.0,254.0,83.22,3.38,0,0,61.53,0,3264.6,0,0,1006.23,117.5,653.85,0,0,0,0,0,0,0,0,0,-716.1899999999987,7119.96,62
63,67.78,7159.56,0,804.36,0.0,137.0,2656.4,0.0,2298.0,0.0,3.91,3.3,0,0,27.9,0,3265.6,0,0,1093.68,121.03,909.35,0,0,0,0,0,0,0,0,0,-442.85000000000036,7007.330000000001,63
64,68.65,7193.03,0,889.59,0.0,175.0,2538.25,0.0,2677.0,0.0,8.83,3.06,0,0,4.46,0,3262.9,0,0,1452.9,133.05,1070.65,0,0,0,0,0,0,0,0,0,-348.9999999999982,7052.459999999999,64
65,71.21,7386.01,0,1015.04,0.0,0.0,1765.84,0.0,2933.0,811.0,188.11,3.38,0,0,0.01,0,3258.8,0,0,2270.33,199.75,1920.75,0,0,0,0,0,0,0,0,0,-884.2199999999993,7182.87,65
66,71.79,7809.88,0,1052.24,0.0,0.0,2453.78,0.0,2960.0,1470.0,264.37,3.36,0,0,0.01,0,3263.4,0,0,2498.73,196.68,1757.35,0,0,0,0,0,0,0,0,0,-1278.7000000000025,7609.83,66
67,71.09,7893.87,0,1028.16,0.0,0.0,2954.61,0.0,2936.0,1205.0,238.87,2.93,0,0,0.0,0,3265.1,0,0,2026.6,174.25,1572.9,0,0,0,0,0,0,0,0,0,-1249.1899999999987,7716.69,67
68,69.65,7659.98,0,1192.84,0.0,0.0,4170.1,0.0,3075.0,1281.0,220.63,3.92,0,0,0.0,0,3264.5,0,0,1559.33,172.75,1006.03,0,0,0,0,0,0,0,0,0,-867.1399999999976,7483.3099999999995,68
69,63.02,7270.29,0,1363.04,0.0,0.0,4885.42,0.0,2984.0,682.0,126.58,3.73,0,0,0.0,0,3259.4,0,0,835.3,122.38,406.45,0,0,0,0,0,0,0,0,0,-187.14999999999964,7144.18,69
70,61.02,7015.99,0,1483.07,0.0,0.0,5083.63,0.0,2837.0,875.0,138.48,3.52,0,0,0.0,0,3258.4,0,0,864.2,119.0,86.0,0,0,0,0,0,0,0,0,0,31.350000000000364,6893.469999999999,70
71,57.35,6977.86,0,1389.38,0.0,0.0,4407.65,0.0,2179.0,890.0,129.8,4.93,0,0,0.0,0,3259.4,0,0,709.1,118.8,86.65,0,0,0,0,0,0,0,0,0,-200.75,6854.129999999999,71
72,52.59,6858.01,0,1421.91,0.0,0.0,4378.63,0.0,2194.0,635.0,119.2,4.27,0,0,0.0,0,3258.5,0,0,568.38,106.78,50.93,0,0,0,0,0,0,0,0,0,-16.80999999999949,6746.96,72
73,51.69,6909.04,0,1498.8,0.0,0.0,4590.94,0.0,2285.0,355.0,42.77,3.65,0,0,0.0,0,3258.4,0,0,476.68,99.13,24.08,0,0,0,0,0,0,0,0,0,359.869999999999,6806.26,73
74,49.95,7077.01,0,1702.93,0.0,0.0,4849.75,0.0,2440.0,159.0,4.81,2.91,0,0,0.0,0,3265.1,0,0,411.05,91.55,50.45,0,0,0,0,0,0,0,0,0,692.9199999999983,6982.55,74
75,48.41,7500.84,0,1648.24,0.0,0.0,5178.5,0.0,2453.0,51.0,0.0,3.27,0,0,0.0,0,3268.6,0,0,371.43,98.35,21.65,0,0,0,0,0,0,0,0,0,585.2000000000007,7399.219999999999,75
76,48.12,7674.45,0,1532.43,0.0,68.0,4838.5,0.0,2611.0,0.0,0.0,3.11,0,0,0.0,0,3266.3,0,0,461.93,121.58,26.58,0,0,0,0,0,0,0,0,0,32.97999999999956,7549.76,76
77,50.33,7223.18,0,1535.4,0.0,0.0,4877.86,0.0,2698.0,144.0,0.0,3.73,0,0,0.01,0,3266.8,0,0,547.53,114.18,64.5,0,0,0,0,0,0,0,0,0,344.83000000000175,7105.26,77
78,54.03,7110.63,0,1196.47,0.0,0.0,4198.83,0.0,2159.0,782.0,97.34,3.77,0,0,0.0,0,3263.8,0,0,1246.8,122.33,121.58,0,0,0,0,0,0,0,0,0,4.609999999998763,6984.53,78
79,65.95,6898.62,0,1080.22,0.0,0.0,3928.22,0.0,2404.0,1216.0,251.95,3.42,0,0,0.01,0,3258.4,0,0,1620.25,131.7,617.05,0,0,0,0,0,0,0,0,0,-131.29999999999927,6763.49,79
80,69.92,7086.14,0,858.72,0.0,0.0,3211.18,0.0,2649.0,1338.0,324.06,3.9,0,0,4.66,0,3259.3,0,0,2022.25,138.5,1471.05,0,0,0,0,0,0,0,0,0,-427.6399999999976,6939.080000000001,80
81,70.0,7380.34,0,836.9,0.0,0.0,2707.25,0.0,3128.0,1513.0,365.77,3.92,0,0,32.15,0,3257.0,0,0,2241.5,153.38,2134.6,0,0,0,0,0,0,0,0,0,-1020.4099999999999,7190.89,81
82,69.93,7544.88,0,531.75,0.0,0.0,2455.82,0.0,2559.0,1425.0,360.9,3.29,0,0,71.43,0,3255.2,0,0,2127.38,148.18,1973.25,0,0,0,0,0,0,0,0,0,-1323.4800000000014,7321.98,82
83,69.92,7539.72,0,390.06,0.0,0.0,2408.78,0.0,2083.0,1662.0,360.78,2.39,0,0,104.93,0,3254.6,0,0,2167.85,137.08,1624.63,0,0,0,0,0,0,0,0,0,-1555.180000000002,7295.32,83
84,69.37,7335.44,0,18.11,0.0,0.0,2154.25,0.0,884.0,1398.0,260.39,1.72,0,0,120.31,0,3253.0,0,0,2130.9,104.2,1109.63,0,0,0,0,0,0,0,0,0,-985.7099999999973,7109.209999999999,84
85,69.04,7316.96,0,318.43,0.0,0.0,2646.23,0.0,1101.0,812.0,198.91,1.66,0,0,110.44,0,3254.6,0,0,1321.75,104.7,751.9,0,0,0,0,0,0,0,0,0,-919.1599999999999,7100.160000000001,85
86,67.64,7213.85,0,541.3,0.0,0.0,3321.02,0.0,1747.0,316.0,112.6,2.07,0,0,70.6,0,3255.2,0,0,1120.15,104.95,364.73,0,0,0,0,0,0,0,0,0,-609.4300000000003,7036.2300000000005,86
87,68.3,7043.42,0,785.11,0.0,11.0,3870.37,0.0,2734.0,0.0,45.55,1.99,0,0,34.52,0,3250.6,0,0,1193.18,108.8,387.48,0,0,0,0,0,0,0,0,0,-179.92000000000007,6898.11,87
88,69.39,7069.74,0,885.31,0.0,0.0,3716.2,0.0,2963.0,20.0,23.84,2.45,0,0,5.59,0,3250.7,0,0,1613.18,131.13,469.8,0,0,0,0,0,0,0,0,0,-2.219999999999345,6930.57,88
89,71.58,7278.38,0,406.63,0.0,0.0,2817.81,0.0,3096.0,396.0,118.48,2.55,0,0,0.02,0,3251.0,0,0,2253.23,187.83,1815.08,0,0,0,0,0,0,0,0,0,-154.70999999999913,7087.98,89
90,72.19,7703.91,0,235.71,0.0,0.0,2542.16,0.0,2517.0,1221.0,205.62,1.83,0,0,0.01,0,3251.8,0,0,2753.75,188.15,1952.93,0,0,0,0,0,0,0,0,0,-721.1900000000005,7513.92,90
91,69.98,7716.09,0,0.0,0.0,0.0,2398.77,18.67,2295.0,868.0,158.12,1.48,0,0,0.0,0,3251.8,0,0,2136.65,161.98,1999.85,0,0,0,0,0,0,0,0,0,-1105.3500000000022,7552.630000000001,91
92,69.76,7444.69,0,332.09,0.0,0.0,2789.79,0.0,2496.0,765.0,95.15,2.58,0,0,0.0,0,3252.2,0,0,1858.7,125.28,1660.1,0,0,0,0,0,0,0,0,0,-780.0999999999985,7316.83,92
93,64.66,7114.69,0,606.83,0.0,0.0,3332.16,0.0,1901.0,824.0,161.44,3.15,0,0,0.0,0,3253.0,0,0,1093.15,101.8,885.15,0,0,0,0,0,0,0,0,0,-725.8899999999994,7009.74,93
94,64.74,6810.85,0,322.17,0.0,0.0,3136.19,0.0,1664.0,808.0,91.08,2.51,0,0,0.0,0,3253.0,0,0,1398.48,97.75,862.3,0,0,0,0,0,0,0,0,0,-301.52999999999884,6710.59,94
95,60.7,6753.68,0,63.73,0.0,0.0,2751.57,0.0,595.0,1372.0,150.43,1.91,0,0,0.0,0,3255.8,0,0,1459.65,94.8,822.15,0,0,0,0,0,0,0,0,0,-421.5,6656.97,95
96,63.06,6576.12,0,383.62,0.0,0.0,3227.66,0.0,1495.0,956.0,102.78,6.25,0,0,0.0,0,3254.3,0,0,1124.35,86.63,526.7,0,0,0,0,0,0,0,0,0,-520.3899999999994,6483.24,96
97,58.48,6477.16,0,512.56,0.0,0.0,3458.05,0.0,1216.0,360.0,26.07,5.25,0,0,0.0,0,3255.5,0,0,660.48,82.95,112.43,0,0,0,0,0,0,0,0,0,7.990000000001601,6388.96,97
98,54.73,6437.49,0,800.44,0.0,0.0,3833.06,0.0,1668.0,185.0,0.87,5.27,0,0,0.0,0,3255.2,0,0,551.95,89.05,70.98,0,0,0,0,0,0,0,0,0,314.59000000000015,6343.169999999999,98
99,52.53,6594.28,0,1052.16,0.0,277.0,4283.22,0.0,2357.0,0.0,0.0,5.59,0,0,0.0,0,3256.8,0,0,494.15,89.65,20.1,0,0,0,0,0,0,0,0,0,527.3900000000012,6499.04,99
100,51.58,6824.67,0,1116.98,0.0,440.0,4379.47,0.0,2523.0,0.0,0.0,7.49,0,0,0.0,0,3255.1,0,0,506.63,103.5,21.03,0,0,0,0,0,0,0,0,0,482.52999999999884,6713.68,100
101,52.52,6943.82,0,1317.75,0.0,0.0,4489.25,0.0,2774.0,43.0,0.0,7.38,0,0,0.01,0,3253.8,0,0,608.03,95.58,26.1,0,0,0,0,0,0,0,0,0,37.07999999999993,6840.849999999999,101
102,52.94,6622.56,0,1323.1,0.0,0.0,4649.21,0.0,2733.0,285.0,0.0,5.46,0,0,0.0,0,3254.7,0,0,673.45,99.73,26.43,0,0,0,0,0,0,0,0,0,391.5199999999968,6517.370000000001,102
103,54.07,6741.14,0,1079.45,0.0,0.0,4147.9,0.0,2746.0,624.0,18.84,6.52,0,0,0.01,0,3254.4,0,0,1167.3,116.93,103.95,0,0,0,0,0,0,0,0,0,-253.52000000000044,6617.679999999999,103
104,60.32,6410.98,0,777.69,0.0,0.0,4017.1,0.0,2655.0,569.0,9.93,9.11,0,0,0.51,0,3253.7,0,0,1398.53,109.65,224.25,0,0,0,0,0,0,0,0,0,145.6299999999992,6291.71,104
105,65.05,6549.32,0,683.3,0.0,0.0,3882.19,0.0,3038.0,279.0,4.77,7.86,0,0,6.1,0,3255.2,0,0,1442.38,108.33,591.58,0,0,0,0,0,0,0,0,0,105.85000000000036,6427.03,105
106,65.08,6860.73,0,469.54,0.0,105.0,3571.73,0.0,2757.0,0.0,2.33,11.59,0,0,10.47,0,3255.6,0,0,1036.63,104.13,1081.0,0,0,0,0,0,0,0,0,0,25.6299999999992,6734.539999999999,106
107,64.8,7070.75,0,506.78,0.0,8.0,3571.63,0.0,1976.0,0.0,37.96,14.99,0,0,13.5,0,3253.9,0,0,1010.03,104.65,395.53,0,0,0,0,0,0,0,0,0,-205.6999999999989,6937.610000000001,107
108,63.4,7124.85,0,502.84,0.0,0.0,3454.66,0.0,1519.0,13.0,46.21,14.69,0,0,12.24,0,3253.6,0,0,1208.2,105.8,296.23,0,0,0,0,0,0,0,0,0,145.20000000000073,6992.120000000001,108
109,60.07,7280.41,0,508.05,0.0,0.0,3660.97,0.0,1152.0,74.0,48.75,11.66,0,0,9.93,0,3252.3,0,0,1018.8,107.05,265.95,0,0,0,0,0,0,0,0,0,279.5499999999993,7151.7699999999995,109
110,58.06,7306.96,0,771.11,0.0,173.0,4008.32,0.0,2012.0,0.0,10.34,16.03,0,0,7.73,0,3253.4,0,0,941.8,107.0,211.63,0,0,0,0,0,0,0,0,0,160.72000000000116,7176.200000000001,110
111,57.95,7154.1,0,1092.46,0.0,448.0,4281.9,0.0,2931.0,0.0,0.0,16.08,0,0,4.64,0,3252.6,0,0,885.28,105.4,222.48,0,0,0,0,0,0,0,0,0,223.73999999999796,7027.9800000000005,111
112,58.85,7039.75,0,1012.23,0.0,539.0,4306.87,0.0,2914.0,0.0,0.0,14.88,0,0,0.87,0,3250.4,0,0,801.45,105.08,252.98,0,0,0,0,0,0,0,0,0,330.0100000000002,6918.92,112
113,66.13,7062.1,0,604.59,0.0,44.0,3784.54,0.0,2996.0,0.0,0.25,16.12,0,0,0.0,0,3251.6,0,0,1772.45,102.33,825.78,0,0,0,0,0,0,0,0,0,343.0599999999995,6943.650000000001,113
114,68.09,7412.14,0,520.72,0.0,0.0,3574.73,0.0,2631.0,379.0,48.7,13.51,0,0,0.0,0,3250.9,0,0,1960.8,104.58,815.78,0,0,0,0,0,0,0,0,0,-229.8199999999997,7294.05,114
115,68.01,7440.95,0,902.73,0.0,0.0,3999.86,0.0,3003.0,430.0,94.75,13.23,0,0,0.0,0,3251.3,0,0,1608.68,109.53,776.58,0,0,0,0,0,0,0,0,0,-306.78999999999905,7318.1900000000005,115
116,66.41,7282.04,0,965.81,0.0,0.0,4159.59,0.0,3023.0,182.0,10.87,11.55,0,0,0.0,0,3250.9,0,0,1026.48,101.4,654.68,0,0,0,0,0,0,0,0,0,-327.5000000000018,7169.09,116
